host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,estimated_occupancy_l365d,instant_bookable,last_scraped_days_since,host_since_days_since,first_review_days_since,last_review_days_since,host_verifications_email,host_verifications_phone,host_verifications_work_email,amenities_Air conditioning,amenities_Bathtub,amenities_Bed linens,amenities_Body soap,amenities_Carbon monoxide alarm,amenities_Cleaning products,amenities_Coffee,amenities_Coffee maker,amenities_Conditioner,amenities_Cooking basics,amenities_Dedicated workspace,amenities_Dining table,amenities_Dishes and silverware,amenities_Dishwasher,amenities_Dryer,amenities_Essentials,amenities_Exterior security cameras on property,amenities_Extra pillows and blankets,amenities_Fire extinguisher,amenities_First aid kit,amenities_Free parking on premises,amenities_Free street parking,amenities_Freezer,amenities_Hair dryer,amenities_Hangers,amenities_Heating,amenities_Hot water,amenities_Hot water kettle,amenities_Iron,amenities_Kitchen,amenities_Long term stays allowed,amenities_Luggage dropoff allowed,amenities_Microwave,amenities_Outdoor dining area,amenities_Outdoor furniture,amenities_Oven,amenities_Pets allowed,amenities_Private entrance,amenities_Refrigerator,amenities_Room-darkening shades,amenities_Self check-in,amenities_Shampoo,amenities_Shower gel,amenities_Smoke alarm,amenities_Stove,amenities_TV,amenities_Toaster,amenities_Washer,amenities_Wifi,amenities_Wine glasses,property_type_Entire guest suite,property_type_Entire guesthouse,property_type_Entire home,property_type_Entire rental unit,property_type_Other,property_type_Private room in home,property_type_Private room in rental unit,property_type_Room in hotel,room_type_Hotel room,room_type_Private room,room_type_Shared room
0.0,1.0,0.99,0.0,3.0,8.0,1.0,34.01231,-118.41302,4.0,2.0,2.0,2.0,313.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,162.0,0.0,611,-3397.0,-1983,593,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.99,1.0,60.0,63.0,1.0,34.16959,-118.46574,3.0,1.0,0.0,1.0,87.0,31.0,365.0,31.0,31.0,365.0,365.0,31.0,365.0,0.0,0.0,610,-3118.0,37,37,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.81,0.0,1.0,3.0,1.0,40.68698,-73.95012,2.0,1.0,1.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-4270.0,-2998,-2955,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,0.6,0.0,2.0,2.0,0.0,40.79865,-73.97135,2.0,1.0,2.0,1.0,260.0,30.0,170.0,30.0,30.0,170.0,170.0,30.0,170.0,0.0,0.0,640,-4077.0,-2090,175,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.85,1.0,4.0,5.0,1.0,34.06439,-118.43202,4.0,2.0,2.0,2.0,171.0,31.0,0.0,31.0,31.0,0.0,0.0,31.0,0.0,62.0,0.0,610,-2464.0,-1962,252,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.72,1.0,3.0,3.0,1.0,33.99386,-118.38988,1.0,1.5,1.0,1.0,60.0,7.0,0.0,14.0,14.0,0.0,0.0,14.0,0.0,70.0,0.0,610,-3095.0,-2871,546,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,33.96173,-118.315,2.0,1.0,1.0,2.0,80.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,255.0,0.0,610,-2866.0,-1059,528,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.53,1.0,1.0,1.0,1.0,34.15316,-118.25769,4.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,611,-837.0,-499,187,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,0.6,1.0,1.0,1.0,1.0,1.0,40.7608082,-73.7748476,2.0,1.0,1.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,60.0,0.0,640,-1822.0,-807,278,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.97,1.0,1.0,1.0,1.0,34.123325,-118.34874,2.0,1.0,1.0,1.0,248.0,2.0,60.0,1.0,1.0,60.0,60.0,1.0,60.0,132.0,0.0,610,-3557.0,286,598,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2.0,0.5,0.97,1.0,6.0,8.0,1.0,33.99033,-118.47503,4.0,1.0,1.0,1.0,186.0,31.0,0.0,31.0,31.0,0.0,0.0,31.0,0.0,0.0,0.0,611,-3066.0,-3047,30,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.63,0.0,3.0,4.0,1.0,33.97856,-118.35827,6.0,1.0,2.0,4.0,270.0,31.0,365.0,31.0,31.0,365.0,365.0,31.0,365.0,0.0,0.0,610,-3957.0,-108,-108,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.45,0.0,1.0,2.0,1.0,40.700974,-73.939529,2.0,1.0,1.0,1.0,135.0,30.0,50.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-1264.0,-623,-87,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0.0,1.0,0.75,0.0,2.0,2.0,1.0,33.95923,-118.38142,3.0,1.0,1.0,1.0,89.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,610,-2590.0,-1473,112,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.96,1.0,16.0,16.0,1.0,34.65199,-118.21004,12.0,2.0,3.0,7.0,187.0,7.0,0.0,7.0,7.0,0.0,0.0,7.0,0.0,28.0,0.0,610,-1669.0,-751,447,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.99,0.0,4.0,4.0,1.0,33.88913,-118.33089,11.0,2.0,4.0,7.0,197.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,234.0,0.0,610,-2024.0,376,602,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.95,0.0,7.0,13.0,1.0,33.78354,-118.37495,8.0,2.0,3.0,2.0,295.0,28.0,365.0,2.0,28.0,365.0,365.0,24.6,365.0,112.0,0.0,610,-3624.0,563,566,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,1.0,0.5,0.0,1.0,1.0,1.0,34.00251,-118.39201,1.0,1.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,0.0,1.0,611,-2114.0,-1850,-1782,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
2.0,0.91,0.86,0.0,7.0,7.0,1.0,40.7327478,-74.0054936,2.0,1.0,1.0,1.0,170.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,120.0,1.0,640,-3245.0,-152,592,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.76,0.56,0.0,123.0,199.0,1.0,40.74388439,-73.97387763,4.0,1.0,1.0,1.0,133.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,120.0,0.0,640,-830.0,530,609,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.99,0.22,0.0,572.0,1569.0,1.0,40.69458,-73.9318,1.0,2.0,1.0,1.0,41.0,30.0,365.0,30.0,90.0,365.0,0.0,75.0,0.0,60.0,0.0,640,-4160.0,456,456,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.0,1.0,0.93,1.0,6.0,9.0,1.0,34.16091374,-118.2161959,2.0,1.0,1.0,2.0,159.0,3.0,29.0,3.0,3.0,0.0,0.0,3.0,0.0,78.0,0.0,610,-4460.0,-225,593,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,5.0,21.0,1.0,34.10181234,-117.8458787,6.0,2.0,3.0,3.0,201.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,48.0,1.0,610,-1859.0,118,550,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2.0,0.83,1.0,1.0,3.0,4.0,1.0,33.9919826,-118.0432823,2.0,1.0,2.0,2.0,108.0,30.0,180.0,30.0,30.0,180.0,180.0,30.0,180.0,0.0,0.0,610,-4193.0,77,181,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
1.0,1.0,0.86,1.0,5.0,7.0,1.0,34.14974,-118.39344,4.0,1.0,0.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,611,-1955.0,-1906,-162,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.93,0.98,0.0,9.0,12.0,1.0,34.00489,-118.40973,4.0,7.0,1.0,2.0,108.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,18.0,1.0,610,-326.0,-127,530,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.86,1.0,0.0,1.0,1.0,1.0,34.10666,-118.33481,6.0,1.5,2.0,4.0,501.0,31.0,0.0,31.0,31.0,0.0,0.0,31.0,0.0,0.0,0.0,610,-3133.0,-2864,-2534,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,40.7024,-73.9248,2.0,1.0,1.0,1.0,56.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,0.0,640,-1231.0,-398,-262,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.0,1.0,0.96,1.0,3.0,3.0,1.0,34.14632,-118.40423,2.0,1.0,1.0,0.0,0.0,3.0,90.0,1.0,3.0,90.0,90.0,3.0,90.0,66.0,0.0,611,-3793.0,279,608,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,0.88,1.0,2.0,2.0,1.0,40.672,-73.94715,1.0,1.0,0.0,0.0,0.0,4.0,30.0,4.0,4.0,30.0,30.0,4.0,30.0,255.0,0.0,640,-4114.0,-813,619,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,1.0,0.95,0.0,4.0,9.0,1.0,34.11223,-118.00831,2.0,1.0,1.0,1.0,54.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,42.0,0.0,610,-1169.0,-621,552,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,1.0,0.89,1.0,1.0,1.0,1.0,34.01805,-117.94916,6.0,2.0,3.0,4.0,146.0,4.0,365.0,4.0,4.0,365.0,365.0,4.0,365.0,112.0,0.0,610,171.0,209,593,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.67,1.0,1.0,1.0,1.0,34.23744,-118.55936,6.0,3.5,3.0,3.0,230.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,120.0,0.0,610,-2221.0,416,460,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.99,1.0,1.0,1.0,1.0,34.04087,-118.25613,4.0,1.0,1.0,3.0,161.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,255.0,0.0,610,-2974.0,-367,608,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,0.97,0.64,0.0,104.0,318.0,1.0,34.07584104,-118.3898561,4.0,2.0,2.0,0.0,0.0,31.0,0.0,31.0,31.0,0.0,0.0,31.0,0.0,62.0,0.0,611,-2622.0,-107,374,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.98,0.74,0.0,29.0,71.0,1.0,34.014,-118.23925,2.0,4.0,0.0,0.0,0.0,1.0,365.0,1.0,2.0,365.0,365.0,1.1,365.0,132.0,0.0,611,-2958.0,403,594,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0.0,1.0,0.8,0.0,11.0,11.0,1.0,40.64299,-73.97965,3.0,1.0,0.0,0.0,0.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,0.0,640,-1226.0,-747,140,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.0,2.0,2.0,1.0,34.11249,-118.36523,2.0,1.0,1.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,611,-4037.0,-3127,-419,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0.0,1.0,0.99,1.0,39.0,116.0,1.0,34.06264953,-118.4440332,4.0,1.0,1.0,2.0,315.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,255.0,1.0,610,-790.0,60,579,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,40.7192,-73.99458,2.0,1.0,1.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-4210.0,-3650,-2613,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.82,1.0,1.0,2.0,1.0,34.08841,-117.89104,2.0,1.0,1.0,1.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,0.0,610,-1635.0,-273,432,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2.0,1.0,0.96,0.0,1.0,1.0,1.0,40.65774,-73.95846,2.0,1.0,1.0,2.0,249.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,640,-1874.0,-1853,-88,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,1.0,1.0,1.0,5.0,1.0,33.86757,-118.36444,6.0,2.0,3.0,4.0,270.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,162.0,0.0,610,-2798.0,-960,598,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0.99,1.0,0.0,13.0,19.0,1.0,33.99262,-117.88577,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,611,-1712.0,-1205,-739,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0.0,1.0,1.0,0.0,4.0,4.0,1.0,33.75642329,-118.1231424,2.0,1.5,0.0,0.0,0.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,6.0,0.0,611,-3833.0,532,532,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
0.0,1.0,1.0,0.0,2.0,3.0,1.0,34.09539268,-118.2726975,2.0,1.0,1.0,1.0,105.0,30.0,32.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,1.0,610,-2845.0,-2835,-144,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.0,5.0,8.0,1.0,34.03887,-117.99609,1.0,0.5,1.0,2.0,50.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,610,-1759.0,-1703,299,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0.0,1.0,0.95,0.0,21.0,86.0,1.0,34.08902,-118.34556,7.0,2.0,3.0,3.0,261.0,2.0,365.0,2.0,4.0,365.0,365.0,2.9,365.0,102.0,0.0,611,-932.0,105,572,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
3.0,0.0,1.0,1.0,1.0,1.0,1.0,34.10708,-118.38914,2.0,1.0,1.0,1.0,179.0,2.0,91.0,2.0,2.0,0.0,0.0,2.0,0.0,66.0,0.0,610,-1596.0,-1512,594,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2.0,0.5,0.91,0.0,5.0,5.0,1.0,40.79784888,-73.94756558,10.0,1.5,4.0,4.0,1447.0,30.0,30.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-1714.0,-266,-100,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.98,1.0,5.0,8.0,1.0,34.05423561,-118.3572964,4.0,2.0,2.0,2.0,349.0,3.0,29.0,2.0,3.0,0.0,0.0,3.0,0.0,126.0,0.0,611,-4602.0,-2586,604,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.96,0.0,1.0,3.0,1.0,40.68424,-73.90766,4.0,1.0,0.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-3687.0,-2870,-2870,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,1.0,1.0,0.0,11.0,18.0,1.0,34.01419958,-118.4976827,4.0,1.0,1.0,2.0,214.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,255.0,1.0,611,-712.0,91,599,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0.95,0.99,1.0,8.0,14.0,1.0,34.03647533,-117.9650939,6.0,3.0,3.0,3.0,134.0,1.0,28.0,1.0,1.0,28.0,28.0,1.0,28.0,168.0,0.0,610,-13.0,304,604,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
